00107,001_038,-2338425.000,1977435.000,-2362425.000,1953435.000,-2314425.000,2001435.000,-123.18161121353,37.8027381455428,-7,-16.38786867
00108,001_039,-2338425.000,2025435.000,-2362425.000,2001435.000,-2314425.000,2049435.000,-123.337759292969,38.2134963228631,-7,-16.48201078
00109,001_040,-2338425.000,2073435.000,-2362425.000,2049435.000,-2314425.000,2097435.000,-123.495661148925,38.6240393198219,-7,-16.57721024
00110,001_041,-2338425.000,2121435.000,-2362425.000,2097435.000,-2314425.000,2145435.000,-123.655345607835,39.0343850602849,-7,-16.67348445
00111,001_042,-2338425.000,2169435.000,-2362425.000,2145435.000,-2314425.000,2193435.000,-123.816842110414,39.4445517099092,-7,-16.77085113
00112,001_043,-2338425.000,2217435.000,-2362425.000,2193435.000,-2314425.000,2241435.000,-123.980180727485,39.8545576915167,-7,-16.86932844
00113,001_044,-2338425.000,2265435.000,-2362425.000,2241435.000,-2314425.000,2289435.000,-124.145392176264,40.2644217011311,-7,-16.96893488
00114,001_045,-2338425.000,2313435.000,-2362425.000,2289435.000,-2314425.000,2337435.000,-124.312507837139,40.6741627247227,-7,-17.06968937
00115,001_046,-2338425.000,2361435.000,-2362425.000,2337435.000,-2314425.000,2385435.000,-124.481559770945,41.0838000557094,-7,-17.17161125
00116,001_047,-2338425.000,2409435.000,-2362425.000,2385435.000,-2314425.000,2433435.000,-124.652580736756,41.4933533132667,-7,-17.27472027
00117,001_048,-2338425.000,2457435.000,-2362425.000,2433435.000,-2314425.000,2481435.000,-124.825604210211,41.902842461502,-7,-17.37903660
00118,001_049,-2338425.000,2505435.000,-2362425.000,2481435.000,-2314425.000,2529435.000,-125.000664402387,42.3122878295536,-7,-17.48458087
00119,001_050,-2338425.000,2553435.000,-2362425.000,2529435.000,-2314425.000,2577435.000,-125.177796279244,42.7217101326785,-7,-17.59137417
00120,001_051,-2338425.000,2601435.000,-2362425.000,2577435.000,-2314425.000,2625435.000,-125.357035581657,43.1311304943992,-7,-17.69943804
00121,001_052,-2338425.000,2649435.000,-2362425.000,2625435.000,-2314425.000,2673435.000,-125.538418846051,43.5405704697833,-7,-17.80879452
00122,001_053,-2338425.000,2697435.000,-2362425.000,2673435.000,-2314425.000,2721435.000,-125.72198342567,43.950052069938,-7,-17.91946611
00123,001_054,-2338425.000,2745435.000,-2362425.000,2721435.000,-2314425.000,2769435.000,-125.907767512481,44.359597787806,-7,-18.03147585
00124,001_055,-2338425.000,2793435.000,-2362425.000,2769435.000,-2314425.000,2817435.000,-126.09581015976,44.7692306253565,-7,-18.14484728
00125,001_056,-2338425.000,2841435.000,-2362425.000,2817435.000,-2314425.000,2865435.000,-126.286151305359,45.1789741222749,-7,-18.25960449
00126,001_057,-2338425.000,2889435.000,-2362425.000,2865435.000,-2314425.000,2913435.000,-126.478831795688,45.5888523862601,-7,-18.37577209
00127,001_058,-2338425.000,2937435.000,-2362425.000,2913435.000,-2314425.000,2961435.000,-126.673893410436,45.9988901250502,-7,-18.49337528
00128,001_059,-2338425.000,2985435.000,-2362425.000,2961435.000,-2314425.000,3009435.000,-126.871378888048,46.4091126803063,-7,-18.61243982
00129,001_060,-2338425.000,3033435.000,-2362425.000,3009435.000,-2314425.000,3057435.000,-127.071331951996,46.8195460634959,-7,-18.73299207
00130,001_061,-2338425.000,3081435.000,-2362425.000,3057435.000,-2314425.000,3105435.000,-127.273797337851,47.230216993929,-7,-18.85505901
00131,001_062,-2338425.000,3129435.000,-2362425.000,3105435.000,-2314425.000,3153435.000,-127.478820821201,47.6411529391161,-7,-18.97866824
00132,001_063,-2338425.000,3177435.000,-2362425.000,3153435.000,-2314425.000,3201435.000,-127.686449246433,48.052382157628,-7,-19.10384799
00133,001_064,-2338425.000,3225435.000,-2362425.000,3201435.000,-2314425.000,3249435.000,-127.896730556402,48.4639337446596,-7,-19.23062718
00134,001_065,-2338425.000,3273435.000,-2362425.000,3249435.000,-2314425.000,3297435.000,-128.109713823039,48.8758376805137,-7,-19.35903538
00135,001_066,-2338425.000,3321435.000,-2362425.000,3297435.000,-2314425.000,3345435.000,-128.325449278892,49.288124882244,-7,-19.48910288
00136,001_067,-2338425.000,3369435.000,-2362425.000,3345435.000,-2314425.000,3393435.000,-128.543988349669,49.7008272587179,-7,-19.62086069
00137,002_000,-2290425.000,153435.000,-2314425.000,129435.000,-2266425.000,177435.000,-117.871976936271,21.9737631018695,-8,-13.18667546
00138,002_001,-2290425.000,201435.000,-2314425.000,177435.000,-2266425.000,225435.000,-117.976105588422,22.405083834434,-8,-13.24945491
00139,002_002,-2290425.000,249435.000,-2314425.000,225435.000,-2266425.000,273435.000,-118.081212470898,22.8355837279282,-8,-13.31282414
00140,002_003,-2290425.000,297435.000,-2314425.000,273435.000,-2266425.000,321435.000,-118.187311172839,23.2652793605371,-8,-13.37679134
00141,002_004,-2290425.000,345435.000,-2314425.000,321435.000,-2266425.000,369435.000,-118.294415531171,23.6941871993175,-8,-13.44136486
00142,002_005,-2290425.000,393435.000,-2314425.000,369435.000,-2266425.000,417435.000,-118.402539636155,24.1223236078816,-8,-13.50655318
00143,002_006,-2290425.000,441435.000,-2314425.000,417435.000,-2266425.000,465435.000,-118.511697837081,24.5497048540367,-6,-13.57236496
00144,002_007,-2290425.000,489435.000,-2314425.000,465435.000,-2266425.000,513435.000,-118.621904748113,24.9763471173943,-6,-13.63880901
00145,002_008,-2290425.000,537435.000,-2314425.000,513435.000,-2266425.000,561435.000,-118.73317525429,25.4022664969574,-7,-13.70589431
00146,002_009,-2290425.000,585435.000,-2314425.000,561435.000,-2266425.000,609435.000,-118.845524517686,25.8274790186951,-7,-13.77362999
00147,002_010,-2290425.000,633435.000,-2314425.000,609435.000,-2266425.000,657435.000,-118.95896798373,26.2520006431173,-7,-13.84202537
00148,002_011,-2290425.000,681435.000,-2314425.000,657435.000,-2266425.000,705435.000,-119.073521387704,26.6758472728569,-7,-13.91108994
00149,002_012,-2290425.000,729435.000,-2314425.000,705435.000,-2266425.000,753435.000,-119.189200761409,27.0990347602727,-7,-13.98083335
00150,002_013,-2290425.000,777435.000,-2314425.000,753435.000,-2266425.000,801435.000,-119.306022440012,27.5215789150812,-7,-14.05126546
00151,002_014,-2290425.000,825435.000,-2314425.000,801435.000,-2266425.000,849435.000,-119.424003069082,27.9434955120299,-7,-14.12239631
00152,002_015,-2290425.000,873435.000,-2314425.000,849435.000,-2266425.000,897435.000,-119.543159611809,28.3648002986219,-7,-14.19423612
00153,002_016,-2290425.000,921435.000,-2314425.000,897435.000,-2266425.000,945435.000,-119.663509356432,28.7855090029043,-7,-14.26679532
00154,002_017,-2290425.000,969435.000,-2314425.000,945435.000,-2266425.000,993435.000,-119.785069923856,29.20563734133,-7,-14.34008452
00155,002_018,-2290425.000,1017435.000,-2314425.000,993435.000,-2266425.000,1041435.000,-119.907859275494,29.6252010267077,-7,-14.41411456
00156,002_019,-2290425.000,1065435.000,-2314425.000,1041435.000,-2266425.000,1089435.000,-120.031895721307,30.0442157762491,-7,-14.48889648
00157,002_020,-2290425.000,1113435.000,-2314425.000,1089435.000,-2266425.000,1137435.000,-120.157197928083,30.462697319728,-7,-14.56444152
00158,002_021,-2290425.000,1161435.000,-2314425.000,1137435.000,-2266425.000,1185435.000,-120.283784927935,30.8806614077646,-7,-14.64076118
00159,002_022,-2290425.000,1209435.000,-2314425.000,1185435.000,-2266425.000,1233435.000,-120.41167612704,31.2981238202465,-7,-14.71786713
00160,002_023,-2290425.000,1257435.000,-2314425.000,1233435.000,-2266425.000,1281435.000,-120.540891314621,31.7151003749023,-7,-14.79577133
00161,002_024,-2290425.000,1305435.000,-2314425.000,1281435.000,-2266425.000,1329435.000,-120.671450672182,32.1316069360424,-7,-14.87448593
00162,002_025,-2290425.000,1353435.000,-2314425.000,1329435.000,-2266425.000,1377435.000,-120.803374782998,32.5476594234807,-7,-14.95402334
00163,002_026,-2290425.000,1401435.000,-2314425.000,1377435.000,-2266425.000,1425435.000,-120.936684641881,32.9632738216553,-7,-15.03439622
00164,002_027,-2290425.000,1449435.000,-2314425.000,1425435.000,-2266425.000,1473435.000,-121.071401665218,33.3784661889627,-7,-15.11561749
00165,002_028,-2290425.000,1497435.000,-2314425.000,1473435.000,-2266425.000,1521435.000,-121.20754770129,33.7932526673251,-7,-15.19770031
00166,002_029,-2290425.000,1545435.000,-2314425.000,1521435.000,-2266425.000,1569435.000,-121.345145040893,34.2076494920074,-7,-15.28065813
00167,002_030,-2290425.000,1593435.000,-2314425.000,1569435.000,-2266425.000,1617435.000,-121.48421642826,34.6216730017048,-7,-15.36450465
00168,002_031,-2290425.000,1641435.000,-2314425.000,1617435.000,-2266425.000,1665435.000,-121.624785072296,35.0353396489193,-7,-15.44925388
00169,002_032,-2290425.000,1689435.000,-2314425.000,1665435.000,-2266425.000,1713435.000,-121.766874658134,35.4486660106489,-7,-15.53492008
00170,002_033,-2290425.000,1737435.000,-2314425.000,1713435.000,-2266425.000,1761435.000,-121.910509359034,35.8616687994107,-7,-15.62151784
00171,002_034,-2290425.000,1785435.000,-2314425.000,1761435.000,-2266425.000,1809435.000,-122.055713848613,36.2743648746219,-7,-15.70906203
00172,002_035,-2290425.000,1833435.000,-2314425.000,1809435.000,-2266425.000,1857435.000,-122.202513313445,36.6867712543647,-7,-15.79756783
00173,002_036,-2290425.000,1881435.000,-2314425.000,1857435.000,-2266425.000,1905435.000,-122.350933466022,37.0989051275616,-7,-15.88705075
00174,002_037,-2290425.000,1929435.000,-2314425.000,1905435.000,-2266425.000,1953435.000,-122.50100055809,37.5107838665895,-7,-15.97752662
00175,002_038,-2290425.000,1977435.000,-2314425.000,1953435.000,-2266425.000,2001435.000,-122.652741394391,37.9224250403633,-7,-16.06901159
00176,002_039,-2290425.000,2025435.000,-2314425.000,2001435.000,-2266425.000,2049435.000,-122.806183346792,38.3338464279211,-7,-16.16152217
00177,002_040,-2290425.000,2073435.000,-2314425.000,2049435.000,-2266425.000,2097435.000,-122.961354368848,38.7450660325453,-7,-16.25507521
00178,002_041,-2290425.000,2121435.000,-2314425.000,2097435.000,-2266425.000,2145435.000,-123.118283010787,39.1561020964567,-7,-16.34968792
00179,002_042,-2290425.000,2169435.000,-2314425.000,2145435.000,-2266425.000,2193435.000,-123.276998434946,39.5669731161195,-7,-16.44537789
00180,002_043,-2290425.000,2217435.000,-2314425.000,2193435.000,-2266425.000,2241435.000,-123.437530431662,39.9776978582008,-7,-16.54216307
00181,002_044,-2290425.000,2265435.000,-2314425.000,2241435.000,-2266425.000,2289435.000,-123.59990943565,40.3882953762276,-7,-16.64006182
00182,002_045,-2290425.000,2313435.000,-2314425.000,2289435.000,-2266425.000,2337435.000,-123.764166542858,40.7987850279907,-7,-16.73909289
00183,002_046,-2290425.000,2361435.000,-2314425.000,2337435.000,-2266425.000,2385435.000,-123.93033679567,41.209184257191,-7,-16.83927740
00184,002_047,-2290425.000,2409435.000,-2314425.000,2385435.000,-2266425.000,2433435.000,-124.098444164609,41.6195200948534,-7,-16.94062979
00185,002_048,-2290425.000,2457435.000,-2314425.000,2433435.000,-2266425.000,2481435.000,-124.26852635102,42.0298078328096,-7,-17.04317281
00186,002_049,-2290425.000,2505435.000,-2314425.000,2481435.000,-2266425.000,2529435.000,-124.440617432736,42.4400701071859,-7,-17.14692700
00187,002_050,-2290425.000,2553435.000,-2314425.000,2529435.000,-2266425.000,2577435.000,-124.614749373627,42.850322793046,-7,-17.25191163
00188,002_051,-2290425.000,2601435.000,-2314425.000,2577435.000,-2266425.000,2625435.000,-124.790962439364,43.2605890447159,-7,-17.35815098
00189,002_052,-2290425.000,2649435.000,-2314425.000,2625435.000,-2266425.000,2673435.000,-124.969293261489,43.6708933634279,-7,-17.46566713
00190,002_053,-2290425.000,2697435.000,-2314425.000,2673435.000,-2266425.000,2721435.000,-125.149799095595,44.0812576503689,-7,-17.57449459
00191,002_054,-2290425.000,2745435.000,-2314425.000,2721435.000,-2266425.000,2769435.000,-125.332476584643,44.4917075527851,-7,-17.68463136
00192,002_055,-2290425.000,2793435.000,-2314425.000,2769435.000,-2266425.000,2817435.000,-125.517383600326,44.9022643787796,-7,-17.79611231
00193,002_056,-2290425.000,2841435.000,-2314425.000,2817435.000,-2266425.000,2865435.000,-125.704559783328,45.3129522550333,-7,-17.90896135
00194,002_057,-2290425.000,2889435.000,-2314425.000,2865435.000,-2266425.000,2913435.000,-125.894045682831,45.7237959027287,-7,-18.02320292
00195,002_058,-2290425.000,2937435.000,-2314425.000,2913435.000,-2266425.000,2961435.000,-126.085882781483,46.1348206710951,-7,-18.13886204
00196,002_059,-2290425.000,2985435.000,-2314425.000,2961435.000,-2266425.000,3009435.000,-126.280113521146,46.5460525729214,-7,-18.25596429
00197,002_060,-2290425.000,3033435.000,-2314425.000,3009435.000,-2266425.000,3057435.000,-126.47678132945,46.9575183221881,-7,-18.37453586
